exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
Austria,Netherlands,49071.32815897497,2010,3.5311110461776724e-05,1389685215.7083333,AUT,NLD
Belgium,Netherlands,104856.22781798278,2010,7.545322252315734e-05,1389685215.7083333,BEL,NLD
Brazil,Netherlands,153185.4736852523,2010,0.00011023033990267536,1389685215.7083333,BRA,NLD
Canada,Netherlands,121996.66044026084,2010,8.778726222404129e-05,1389685215.7083333,CAN,NLD
China,Netherlands,4618304.99572804,2010,0.003323274180026485,1389685215.7083333,CHN,NLD
Czech Republic,Netherlands,51454.18025017345,2010,3.7025780852066457e-05,1389685215.7083333,CZE,NLD
Finland,Netherlands,25663.534922121977,2010,1.846715690145777e-05,1389685215.7083333,FIN,NLD
France,Netherlands,156207.0743507219,2010,0.00011240464573202065,1389685215.7083333,FRA,NLD
Germany,Netherlands,369958.90536622127,2010,0.00026621777448905965,1389685215.7083333,DEU,NLD
Greece,Netherlands,41565.115474185855,2010,2.990973423646865e-05,1389685215.7083333,GRC,NLD
India,Netherlands,319673.0367055042,2010,0.00023003269596026058,1389685215.7083333,IND,NLD
Indonesia,Netherlands,70873.84470337088,2010,5.099992710741039e-05,1389685215.7083333,IDN,NLD
Italy,Netherlands,263529.8629762817,2010,0.00018963277438477933,1389685215.7083333,ITA,NLD
Japan,Netherlands,886432.8089615117,2010,0.0006378658986522283,1389685215.7083333,JPN,NLD
Mexico,Netherlands,138393.2978813837,2010,9.958607626896539e-05,1389685215.7083333,MEX,NLD
Netherlands,Netherlands,78683.02868933855,2010,5.661931766988915e-05,1389685215.7083333,NLD,NLD
Poland,Netherlands,90230.7944792815,2010,6.492894466988351e-05,1389685215.7083333,POL,NLD
RoW Africa,Netherlands,185660.43767269742,2010,0.0001335989154767433,1389685215.7083333,RoW Africa,NLD
RoW America,Netherlands,192263.3399584704,2010,0.0001383502809019036,1389685215.7083333,RoW America,NLD
RoW Asia and Pacific,Netherlands,313144.76927935943,2010,0.00022533503684123683,1389685215.7083333,RoW Asia and Pacific,NLD
RoW EU27,Netherlands,160219.13264572318,2010,0.0001152916724123443,1389685215.7083333,RoW EU27,NLD
RoW Europe,Netherlands,242833.24898975645,2010,0.00017473975130834394,1389685215.7083333,RoW Europe,NLD
RoW Middle East,Netherlands,464931.7737946363,2010,0.0003345590559209173,1389685215.7083333,RoW Middle East,NLD
Russia,Netherlands,251505.67194980712,2010,0.00018098031777765783,1389685215.7083333,RUS,NLD
Slovakia,Netherlands,36574.99093578351,2010,2.631890339075167e-05,1389685215.7083333,SVK,NLD
South Korea,Netherlands,489170.6176926791,2010,0.0003520010230830189,1389685215.7083333,KOR,NLD
Spain,Netherlands,167420.20903895123,2010,0.00012047347640063643,1389685215.7083333,ESP,NLD
Sweden,Netherlands,46908.37541445366,2010,3.375467687518291e-05,1389685215.7083333,SWE,NLD
Taiwan,Netherlands,128756.59457257364,2010,9.265162579062584e-05,1389685215.7083333,TWN,NLD
United Kingdom,Netherlands,102019.40908166197,2010,7.341188344560598e-05,1389685215.7083333,GBR,NLD
United States,Netherlands,728591.1095634121,2010,0.0005242849972985023,1389685215.7083333,USA,NLD
Australia,Poland,78498.17671638326,2010,5.6486300515453153e-05,1389685215.7083333,AUS,POL
Austria,Poland,54665.77792456626,2010,3.9336806139009466e-05,1389685215.7083333,AUT,POL
Belgium,Poland,116810.52149319563,2010,8.405538187556842e-05,1389685215.7083333,BEL,POL
Brazil,Poland,170649.6169430497,2010,0.00012279731770483597,1389685215.7083333,BRA,POL
Canada,Poland,135905.0744347438,2010,9.77955819767946e-05,1389685215.7083333,CAN,POL
China,Poland,5144821.907650753,2010,0.0037021491266483668,1389685215.7083333,CHN,POL
Czech Republic,Poland,57320.291735440645,2010,4.124696088547222e-05,1389685215.7083333,CZE,POL
Finland,Poland,28589.34749840225,2010,2.0572534826766535e-05,1389685215.7083333,FIN,POL
France,Poland,174015.69941647348,2010,0.00012521950830985586,1389685215.7083333,FRA,POL
Germany,Poland,412136.6367072374,2010,0.00029656833939703975,1389685215.7083333,DEU,POL
Greece,Poland,46303.80821775137,2010,3.331963792544916e-05,1389685215.7083333,GRC,POL
India,Poland,356117.84804311,2010,0.0002562579237497277,1389685215.7083333,IND,POL
Indonesia,Poland,78953.9262947618,2010,5.681425217905795e-05,1389685215.7083333,IDN,POL
Italy,Poland,293573.98212984274,2010,0.00021125214459463457,1389685215.7083333,ITA,POL
Japan,Poland,987491.9301913846,2010,0.0007105867710394057,1389685215.7083333,JPN,POL
Mexico,Poland,154171.03461594816,2010,0.00011093953715076834,1389685215.7083333,MEX,POL
Netherlands,Poland,87653.40526697531,2010,6.307428781437938e-05,1389685215.7083333,NLD,POL
Poland,Poland,100517.69534091499,2010,7.233126912822509e-05,1389685215.7083333,POL,POL
RoW Africa,Poland,206826.94371889418,2010,0.00014883006696841982,1389685215.7083333,RoW Africa,POL
RoW America,Poland,214182.61952829108,2010,0.00015412311875183946,1389685215.7083333,RoW America,POL
RoW Asia and Pacific,Poland,348845.31423202093,2010,0.0002510246999024249,1389685215.7083333,RoW Asia and Pacific,POL
RoW EU27,Poland,178485.16287073406,2010,0.0001284356779889601,1389685215.7083333,RoW EU27,POL
RoW Europe,Poland,270517.8279044438,2010,0.00019466122604359633,1389685215.7083333,RoW Europe,POL
RoW Middle East,Poland,517937.0295662783,2010,0.0003727009712068368,1389685215.7083333,RoW Middle East,POL
Russia,Poland,280178.95739886374,2010,0.0002016132532978372,1389685215.7083333,RUS,POL
Slovakia,Poland,40744.77514777075,2010,2.931942765686172e-05,1389685215.7083333,SVK,POL
South Korea,Poland,544939.2608209617,2010,0.00039213143714938493,1389685215.7083333,KOR,POL
Spain,Poland,186507.20361701687,2010,0.00013420823759857927,1389685215.7083333,ESP,POL
Sweden,Poland,52256.23914309371,2010,3.7602932342097566e-05,1389685215.7083333,SWE,POL
Taiwan,Poland,143435.68783466777,2010,0.00010321451664977056,1389685215.7083333,TWN,POL
United Kingdom,Poland,113650.29139943769,2010,8.178132005348367e-05,1389685215.7083333,GBR,POL
United States,Poland,811655.2509965476,2010,0.0005840569085876334,1389685215.7083333,USA,POL
Australia,RoW Africa,139377.30511309917,2010,0.00010029415549481648,1389685215.7083333,AUS,RoW Africa
Austria,RoW Africa,97061.73392852246,2010,6.98444027693346e-05,1389685215.7083333,AUT,RoW Africa
Belgium,RoW Africa,207402.72927874638,2010,0.0001492443950143282,1389685215.7083333,BEL,RoW Africa
Brazil,RoW Africa,302996.6570364836,2010,0.0002180325829270939,1389685215.7083333,BRA,RoW Africa
Canada,RoW Africa,241306.0393034458,2010,0.0001736407904292558,1389685215.7083333,CAN,RoW Africa
China,RoW Africa,9134880.20077903,2010,0.006573344882368135,1389685215.7083333,CHN,RoW Africa
Czech Republic,RoW Africa,101774.94982938067,2010,7.323597364278297e-05,1389685215.7083333,CZE,RoW Africa
Finland,RoW Africa,50761.7653848907,2010,3.652752782508162e-05,1389685215.7083333,FIN,RoW Africa
France,RoW Africa,308973.29764839757,2010,0.00022233329832965914,1389685215.7083333,FRA,RoW Africa
Germany,RoW Africa,731768.5322278547,2010,0.0005265714306781818,1389685215.7083333,DEU,RoW Africa
Greece,RoW Africa,82214.65014798167,2010,5.916062804631351e-05,1389685215.7083333,GRC,RoW Africa
India,RoW Africa,632304.4676623098,2010,0.0004549983410020084,1389685215.7083333,IND,RoW Africa
Indonesia,RoW Africa,140186.51484190053,2010,0.00010087645263639535,1389685215.7083333,IDN,RoW Africa
Italy,RoW Africa,521254.8136513154,2010,0.00037508840689913205,1389685215.7083333,ITA,RoW Africa
Japan,RoW Africa,1753339.6970153756,2010,0.0012616811902411186,1389685215.7083333,JPN,RoW Africa
Mexico,RoW Africa,273738.1364813169,2010,0.00019697851958638737,1389685215.7083333,MEX,RoW Africa
Netherlands,RoW Africa,155632.8679603252,2010,0.00011199145403658766,1389685215.7083333,NLD,RoW Africa
Poland,RoW Africa,178474.02590550162,2010,0.00012842766396887372,1389685215.7083333,POL,RoW Africa
RoW Africa,RoW Africa,367231.2403508924,2010,0.00026425498105606013,1389685215.7083333,RoW Africa,RoW Africa
RoW America,RoW Africa,380291.5957744452,2010,0.0002736530485291287,1389685215.7083333,RoW America,RoW Africa
RoW Asia and Pacific,RoW Africa,619391.7391123705,2010,0.00044570650397015394,1389685215.7083333,RoW Asia and Pacific,RoW Africa
RoW EU27,RoW Africa,316909.0444250803,2010,0.00022804376188426912,1389685215.7083333,RoW EU27,RoW Africa
RoW Europe,RoW Africa,480317.4880794938,2010,0.00034563042237926685,1389685215.7083333,RoW Europe,RoW Africa
RoW Middle East,RoW Africa,919622.251613285,2010,0.0006617486040855278,1389685215.7083333,RoW Middle East,RoW Africa
Russia,RoW Africa,497471.2927011933,2010,0.0003579740844027245,1389685215.7083333,RUS,RoW Africa
Slovakia,RoW Africa,72344.3252740405,2010,5.205806642849405e-05,1389685215.7083333,SVK,RoW Africa
South Korea,RoW Africa,967566.0209429455,2010,0.0006962483373975952,1389685215.7083333,KOR,RoW Africa
Spain,RoW Africa,331152.56709268485,2010,0.00023829322162277869,1389685215.7083333,ESP,RoW Africa
Sweden,RoW Africa,92783.47733075179,2010,6.676582313891807e-05,1389685215.7083333,SWE,RoW Africa
Taiwan,RoW Africa,254677.00080308487,2010,0.00018326236612747877,1389685215.7083333,TWN,RoW Africa
United Kingdom,RoW Africa,201791.58361673454,2010,0.0001452066851800534,1389685215.7083333,GBR,RoW Africa
United States,RoW Africa,1441133.1645239973,2010,0.0010370212967901805,1389685215.7083333,USA,RoW Africa
Australia,RoW America,155918.0226641793,2010,0.00011219664777444341,1389685215.7083333,AUS,RoW America
Austria,RoW America,108580.61619971499,2010,7.81332455525697e-05,1389685215.7083333,AUT,RoW America
Belgium,RoW America,232016.4221586677,2010,0.0001669560987884635,1389685215.7083333,BEL,RoW America
Brazil,RoW America,338955.0396084667,2010,0.00024390778269573707,1389685215.7083333,BRA,RoW America
Canada,RoW America,269943.2394569207,2010,0.0001942477594246612,1389685215.7083333,CAN,RoW America
China,RoW America,10218969.786475204,2010,0.007353442111180925,1389685215.7083333,CHN,RoW America
Czech Republic,RoW America,113853.1764687557,2010,8.19273135972191e-05,1389685215.7083333,CZE,RoW America
Finland,RoW America,56785.959373795085,2010,4.086246203954242e-05,1389685215.7083333,FIN,RoW America
France,RoW America,345640.9629077909,2010,0.0002487188889979052,1389685215.7083333,FRA,RoW America
Germany,RoW America,818611.7789908315,2010,0.0005890627386242853,1389685215.7083333,DEU,RoW America
Greece,RoW America,91971.54226111592,2010,6.618156487635749e-05,1389685215.7083333,GRC,RoW America
India,RoW America,707343.734758809,2010,0.0005089956536655464,1389685215.7083333,IND,RoW America
Indonesia,RoW America,156823.26881930212,2010,0.0001128480515203352,1389685215.7083333,IDN,RoW America
Italy,RoW America,583115.1666303433,2010,0.0004196023387448394,1389685215.7083333,ITA,RoW America
Japan,RoW America,1961418.756554386,2010,0.0014114122640029928,1389685215.7083333,JPN,RoW America
Mexico,RoW America,306224.2374339944,2010,0.00022035510918054168,1389685215.7083333,MEX,RoW America
Netherlands,RoW America,174102.72566223232,2010,0.0001252821313015774,1389685215.7083333,NLD,RoW America
Poland,RoW America,199654.58528632848,2010,0.00014366892806336938,1389685215.7083333,POL,RoW America
RoW Africa,RoW America,410812.7196178462,2010,0.0002956156653134226,1389685215.7083333,RoW Africa,RoW America
RoW America,RoW America,425423.02349434484,2010,0.00030612905619601305,1389685215.7083333,RoW America,RoW America
RoW Asia and Pacific,RoW America,692898.5687075469,2010,0.0004986010938846832,1389685215.7083333,RoW Asia and Pacific,RoW America
RoW EU27,RoW America,354518.4868684922,2010,0.00025510704356726673,1389685215.7083333,RoW EU27,RoW America
RoW Europe,RoW America,537319.5708020342,2010,0.00038664840406189274,1389685215.7083333,RoW Europe,RoW America
RoW Middle East,RoW America,1028759.1939298847,2010,0.000740282174913632,1389685215.7083333,RoW Middle East,RoW America
Russia,RoW America,556509.1158804252,2010,0.0004004569593098594,1389685215.7083333,RUS,RoW America
Slovakia,RoW America,80929.84934070773,2010,5.8236101547253756e-05,1389685215.7083333,SVK,RoW America
South Korea,RoW America,1082392.7299105367,2010,0.0007788761927346494,1389685215.7083333,KOR,RoW America
Spain,RoW America,370452.376718206,2010,0.0002665728702664391,1389685215.7083333,ESP,RoW America
Sweden,RoW America,103794.63751914752,2010,7.46893154981451e-05,1389685215.7083333,SWE,RoW America
Taiwan,RoW America,284901.0051869589,2010,0.0002050111794862426,1389685215.7083333,TWN,RoW America
United Kingdom,RoW America,225739.37002832154,2010,0.0001624392110361917,1389685215.7083333,GBR,RoW America
United States,RoW America,1612160.858831643,2010,0.0011600906742106427,1389685215.7083333,USA,RoW America
Australia,RoW Asia and Pacific,261432.73867462683,2010,0.00018812371011759851,1389685215.7083333,AUS,RoW Asia and Pacific
Austria,RoW Asia and Pacific,182060.5935465295,2010,0.00013100851292695937,1389685215.7083333,AUT,RoW Asia and Pacific
Belgium,RoW Asia and Pacific,389029.35050309816,2010,0.0002799406269173029,1389685215.7083333,BEL,RoW Asia and Pacific
Brazil,RoW Asia and Pacific,568336.7512506414,2010,0.00040896797693926374,1389685215.7083333,BRA,RoW Asia and Pacific
Canada,RoW Asia and Pacific,452622.45990240143,2010,0.00032570142848623187,1389685215.7083333,CAN,RoW Asia and Pacific
China,RoW Asia and Pacific,17134473.35889775,2010,0.012329751489918656,1389685215.7083333,CHN,RoW Asia and Pacific
Czech Republic,RoW Asia and Pacific,190901.26172977776,2010,0.00013737014654248439,1389685215.7083333,CZE,RoW Asia and Pacific
Finland,RoW Asia and Pacific,95214.83157413767,2010,6.851539506780026e-05,1389685215.7083333,FIN,RoW Asia and Pacific
France,RoW Asia and Pacific,579547.2561123178,2010,0.00041703491521777336,1389685215.7083333,FRA,RoW Asia and Pacific
Germany,RoW Asia and Pacific,1372592.542691115,2010,0.0009877003275101362,1389685215.7083333,DEU,RoW Asia and Pacific
Greece,RoW Asia and Pacific,154211.6218180018,2010,0.00011096874319080882,1389685215.7083333,GRC,RoW Asia and Pacific
India,RoW Asia and Pacific,1186025.8527795286,2010,0.0008534492843222788,1389685215.7083333,IND,RoW Asia and Pacific
Indonesia,RoW Asia and Pacific,262950.5815937237,2010,0.0001892159307888267,1389685215.7083333,IDN,RoW Asia and Pacific
Italy,RoW Asia and Pacific,977727.8363014192,2010,0.0007035606519013471,1389685215.7083333,ITA,RoW Asia and Pacific
Japan,RoW Asia and Pacific,3288773.545027344,2010,0.0023665600726356082,1389685215.7083333,JPN,RoW Asia and Pacific
Mexico,RoW Asia and Pacific,513455.97067823366,2010,0.0003694764575994436,1389685215.7083333,MEX,RoW Asia and Pacific
Netherlands,RoW Asia and Pacific,291923.60996124137,2010,0.00021006455754258395,1389685215.7083333,NLD,RoW Asia and Pacific
Poland,RoW Asia and Pacific,334767.2223001167,2010,0.00024089428204032758,1389685215.7083333,POL,RoW Asia and Pacific
RoW Africa,RoW Asia and Pacific,688822.8214895867,2010,0.0004956682374565584,1389685215.7083333,RoW Africa,RoW Asia and Pacific
RoW America,RoW Asia and Pacific,713320.3817383418,2010,0.00051329637365017,1389685215.7083333,RoW America,RoW Asia and Pacific
RoW Asia and Pacific,RoW Asia and Pacific,1161805.1884330802,2010,0.000836020398936819,1389685215.7083333,RoW Asia and Pacific,RoW Asia and Pacific
RoW EU27,RoW Asia and Pacific,594432.4819293036,2010,0.00042774613647042134,1389685215.7083333,RoW EU27,RoW Asia and Pacific
RoW Europe,RoW Asia and Pacific,900940.8998214802,2010,0.0006483057383338886,1389685215.7083333,RoW Europe,RoW Asia and Pacific
RoW Middle East,RoW Asia and Pacific,1724953.431982473,2010,0.0012412547910018968,1389685215.7083333,RoW Middle East,RoW Asia and Pacific
Russia,RoW Asia and Pacific,933116.630299966,2010,0.0006714589892390481,1389685215.7083333,RUS,RoW Asia and Pacific
Slovakia,RoW Asia and Pacific,135697.6619884788,2010,9.76463305895592e-05,1389685215.7083333,SVK,RoW Asia and Pacific
South Korea,RoW Asia and Pacific,1814882.4968462365,2010,0.0013059666148359913,1389685215.7083333,KOR,RoW Asia and Pacific
Spain,RoW Asia and Pacific,621149.3419810947,2010,0.0004469712528851292,1389685215.7083333,ESP,RoW Asia and Pacific
Sweden,RoW Asia and Pacific,174035.78288608082,2010,0.00012523396012194995,1389685215.7083333,SWE,RoW Asia and Pacific
Taiwan,RoW Asia and Pacific,477702.6254307136,2010,0.00034374880011026445,1389685215.7083333,TWN,RoW Asia and Pacific
United Kingdom,RoW Asia and Pacific,378504.4216841431,2010,0.00027236702053509037,1389685215.7083333,GBR,RoW Asia and Pacific
United States,RoW Asia and Pacific,2703161.6541792997,2010,0.001945161122550676,1389685215.7083333,USA,RoW Asia and Pacific
Australia,RoW EU27,130651.73800677618,2010,9.401534716635953e-05,1389685215.7083333,AUS,RoW EU27
Austria,RoW EU27,90985.28725997388,2010,6.547186818390233e-05,1389685215.7083333,AUT,RoW EU27
Belgium,RoW EU27,194418.4987376146,2010,0.0001399011060490544,1389685215.7083333,BEL,RoW EU27
Brazil,RoW EU27,284027.87093330396,2010,0.0002043828830607029,1389685215.7083333,BRA,RoW EU27
Canada,RoW EU27,226199.32860270847,2010,0.00016277019144037805,1389685215.7083333,CAN,RoW EU27
China,RoW EU27,8563000.646531183,2010,0.006161827548957953,1389685215.7083333,CHN,RoW EU27
Czech Republic,RoW EU27,95403.43407454976,2010,6.865111105461527e-05,1389685215.7083333,CZE,RoW EU27
Finland,RoW EU27,47583.87788427761,2010,3.4240759955141165e-05,1389685215.7083333,FIN,RoW EU27
France,RoW EU27,289630.3502661669,2010,0.00020841435671353824,1389685215.7083333,FRA,RoW EU27
Germany,RoW EU27,685956.9345735712,2010,0.0004936059812825551,1389685215.7083333,DEU,RoW EU27
Greece,RoW EU27,77067.68479160269,2010,5.545693652092334e-05,1389685215.7083333,GRC,RoW EU27
India,RoW EU27,592719.7134643542,2010,0.0004265136498284184,1389685215.7083333,IND,RoW EU27
Indonesia,RoW EU27,131410.28696062643,2010,9.456118945155906e-05,1389685215.7083333,IDN,RoW EU27
Italy,RoW EU27,488622.2001583096,2010,0.0003516063887239781,1389685215.7083333,ITA,RoW EU27
Japan,RoW EU27,1643573.7103755134,2010,0.0011826949670309124,1389685215.7083333,JPN,RoW EU27
Mexico,RoW EU27,256601.0468588942,2010,0.00018464688546614686,1389685215.7083333,MEX,RoW EU27
Netherlands,RoW EU27,145889.63438945723,2010,0.00010498034572174401,1389685215.7083333,NLD,RoW EU27
Poland,RoW EU27,167300.84802506742,2010,0.0001203875857165199,1389685215.7083333,POL,RoW EU27
RoW Africa,RoW EU27,344241.11833216064,2010,0.0002477115784503027,1389685215.7083333,RoW Africa,RoW EU27
RoW America,RoW EU27,356483.8396672764,2010,0.00025652128671857093,1389685215.7083333,RoW America,RoW EU27
RoW Asia and Pacific,RoW EU27,580615.3668527757,2010,0.0004178035142705548,1389685215.7083333,RoW Asia and Pacific,RoW EU27
RoW EU27,RoW EU27,297069.28269100963,2010,0.00021376731891012535,1389685215.7083333,RoW EU27,RoW EU27
RoW Europe,RoW EU27,450247.72015751863,2010,0.00032399259563830354,1389685215.7083333,RoW Europe,RoW EU27
