exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
RoW America,Canada,112705.76124849526,2012,7.443348663538143e-05,1514180865.9399998,RoW America,CAN
RoW Asia and Pacific,Canada,415238.6544513057,2012,0.00027423319353168983,1514180865.9399998,RoW Asia and Pacific,CAN
RoW EU27,Canada,129534.36586530987,2012,8.55474856267552e-05,1514180865.9399998,RoW EU27,CAN
RoW Europe,Canada,265222.63620490785,2012,0.00017515915183636817,1514180865.9399998,RoW Europe,CAN
RoW Middle East,Canada,155936.60593441132,2012,0.00010298413448621031,1514180865.9399998,RoW Middle East,CAN
Russia,Canada,582727.4273008064,2012,0.0003848466457400719,1514180865.9399998,RUS,CAN
Slovakia,Canada,70481.41410376427,2012,4.654755299658973e-05,1514180865.9399998,SVK,CAN
South Korea,Canada,886965.4768171409,2012,0.000585772477230793,1514180865.9399998,KOR,CAN
Spain,Canada,165182.51090718902,2012,0.00010909034357969126,1514180865.9399998,ESP,CAN
Sweden,Canada,55953.45110985517,2012,3.6952950845221123e-05,1514180865.9399998,SWE,CAN
Taiwan,Canada,241377.3345540265,2012,0.0001594111641373701,1514180865.9399998,TWN,CAN
United Kingdom,Canada,112417.07248718262,2012,7.424282991278877e-05,1514180865.9399998,GBR,CAN
United States,Canada,997158.0984960317,2012,0.0006585462284764762,1514180865.9399998,USA,CAN
Australia,China,3294707.7848429712,2012,0.00217590108219841,1514180865.9399998,AUS,CHN
Austria,China,4883782.961266585,2012,0.0032253630138396605,1514180865.9399998,AUT,CHN
Belgium,China,4459031.254441916,2012,0.002944847180903822,1514180865.9399998,BEL,CHN
Brazil,China,11676515.605976548,2012,0.007711440468327274,1514180865.9399998,BRA,CHN
Canada,China,7416105.307616102,2012,0.004897767152150745,1514180865.9399998,CAN,CHN
China,China,319691050.5166624,2012,0.21113135009680561,1514180865.9399998,CHN,CHN
Czech Republic,China,2495540.2459199866,2012,0.0016481123900418339,1514180865.9399998,CZE,CHN
Finland,China,2260559.0010941187,2012,0.0014929253512200268,1514180865.9399998,FIN,CHN
France,China,9987508.356334452,2012,0.006595981088516945,1514180865.9399998,FRA,CHN
Germany,China,25310111.040924575,2012,0.01671538163653397,1514180865.9399998,DEU,CHN
Greece,China,988544.5593813676,2012,0.0006528576483943888,1514180865.9399998,GRC,CHN
India,China,28556965.80226833,2012,0.018859679477286378,1514180865.9399998,IND,CHN
Indonesia,China,1892586.9195440446,2012,0.0012499080936207256,1514180865.9399998,IDN,CHN
Italy,China,14217131.855755728,2012,0.009389322091935012,1514180865.9399998,ITA,CHN
Japan,China,62455214.37122011,2012,0.04124686540167582,1514180865.9399998,JPN,CHN
Mexico,China,7833666.266536899,2012,0.00517353404916643,1514180865.9399998,MEX,CHN
Netherlands,China,4492777.416899186,2012,0.0029671339256490212,1514180865.9399998,NLD,CHN
Poland,China,3861215.2772488766,2012,0.0025500357084831103,1514180865.9399998,POL,CHN
RoW Africa,China,4366649.054109981,2012,0.002883835843084159,1514180865.9399998,RoW Africa,CHN
RoW America,China,4771268.725669393,2012,0.0031510560151659303,1514180865.9399998,RoW America,CHN
RoW Asia and Pacific,China,17578650.519368704,2012,0.011609346620858215,1514180865.9399998,RoW Asia and Pacific,CHN
RoW EU27,China,5483688.360934331,2012,0.003621554389098736,1514180865.9399998,RoW EU27,CHN
RoW Europe,China,11227895.022850657,2012,0.007415161078449111,1514180865.9399998,RoW Europe,CHN
RoW Middle East,China,6601396.664799818,2012,0.004359714756203637,1514180865.9399998,RoW Middle East,CHN
Russia,China,24669094.788723752,2012,0.016292039705183593,1514180865.9399998,RUS,CHN
Slovakia,China,2983749.617240626,2012,0.0019705371295841343,1514180865.9399998,SVK,CHN
South Korea,China,37548662.45589517,2012,0.024798003528188194,1514180865.9399998,KOR,CHN
Spain,China,6992811.5397789925,2012,0.004618214175780033,1514180865.9399998,ESP,CHN
Sweden,China,2368724.8614247893,2012,0.0015643605824818625,1514180865.9399998,SWE,CHN
Taiwan,China,10218431.487577267,2012,0.006748488055443555,1514180865.9399998,TWN,CHN
United Kingdom,China,4759047.312347458,2012,0.0031429847116665635,1514180865.9399998,GBR,CHN
United States,China,42213540.22961158,2012,0.02787879650256016,1514180865.9399998,USA,CHN
Australia,Czech Republic,31577.972388973376,2012,2.0854821969613153e-05,1514180865.9399998,AUS,CZE
Austria,Czech Republic,46808.38579277324,2012,3.091333858832954e-05,1514180865.9399998,AUT,CZE
Belgium,Czech Republic,42737.37552685017,2012,2.8224749426033007e-05,1514180865.9399998,BEL,CZE
Brazil,Czech Republic,111913.01487653902,2012,7.390993863012771e-05,1514180865.9399998,BRA,CZE
Canada,Czech Republic,71079.3099483176,2012,4.694241721525899e-05,1514180865.9399998,CAN,CZE
China,Czech Republic,3064063.860070594,2012,0.0020235785096705938,1514180865.9399998,CHN,CZE
Czech Republic,Czech Republic,23918.391379133038,2012,1.5796257842873056e-05,1514180865.9399998,CZE,CZE
Finland,Czech Republic,21666.22261335956,2012,1.4308873596754389e-05,1514180865.9399998,FIN,CZE
France,Czech Republic,95724.80697241607,2012,6.321887241190989e-05,1514180865.9399998,FRA,CZE
Germany,Czech Republic,242583.56763288344,2012,0.00016020778830954792,1514180865.9399998,DEU,CZE
Greece,Czech Republic,9474.65644840824,2012,6.257281848906732e-06,1514180865.9399998,GRC,CZE
India,Czech Republic,273702.8989399309,2012,0.00018075971312054377,1514180865.9399998,IND,CZE
Indonesia,Czech Republic,18139.41144298644,2012,1.1979686080450855e-05,1514180865.9399998,IDN,CZE
Italy,Czech Republic,136263.43554081875,2012,8.999151858666946e-05,1514180865.9399998,ITA,CZE
Japan,Czech Republic,598599.0686363227,2012,0.0003953286440881776,1514180865.9399998,JPN,CZE
Mexico,Czech Republic,75081.40576309056,2012,4.9585493683068174e-05,1514180865.9399998,MEX,CZE
Netherlands,Czech Republic,43060.8156373928,2012,2.843835674192115e-05,1514180865.9399998,NLD,CZE
Poland,Czech Republic,37007.63572693544,2012,2.444069698632811e-05,1514180865.9399998,POL,CZE
RoW Africa,Czech Republic,41851.941839633946,2012,2.7639988578017306e-05,1514180865.9399998,RoW Africa,CZE
RoW America,Czech Republic,45730.00059392619,2012,3.0201148107585625e-05,1514180865.9399998,RoW America,CZE
RoW Asia and Pacific,Czech Republic,168481.74709655126,2012,0.00011126923532477622,1514180865.9399998,RoW Asia and Pacific,CZE
RoW EU27,Czech Republic,52558.15157719365,2012,3.471061665051861e-05,1514180865.9399998,RoW EU27,CZE
RoW Europe,Czech Republic,107613.23395300789,2012,7.107026404418461e-05,1514180865.9399998,RoW Europe,CZE
RoW Middle East,Czech Republic,63270.77448922945,2012,4.178548013149744e-05,1514180865.9399998,RoW Middle East,CZE
Russia,Czech Republic,236439.7784547282,2012,0.00015615028810177638,1514180865.9399998,RUS,CZE
Slovakia,Czech Republic,28597.61099950971,2012,1.8886522503872998e-05,1514180865.9399998,SVK,CZE
South Korea,Czech Republic,359883.3933096588,2012,0.0002376753011511898,1514180865.9399998,KOR,CZE
Spain,Czech Republic,67022.27055600403,2012,4.426305474042348e-05,1514180865.9399998,ESP,CZE
Sweden,Czech Republic,22702.931769100607,2012,1.4993540256504749e-05,1514180865.9399998,SWE,CZE
Taiwan,Czech Republic,97938.07468782795,2012,6.468056550630643e-05,1514180865.9399998,TWN,CZE
United Kingdom,Czech Republic,45612.8626513515,2012,3.0123787506081805e-05,1514180865.9399998,GBR,CZE
United States,Czech Republic,404593.6927678903,2012,0.00026720301508810805,1514180865.9399998,USA,CZE
Australia,Finland,19837.112361257194,2012,1.3100886959724169e-05,1514180865.9399998,AUS,FIN
Austria,Finland,29404.78221854284,2012,1.9419597011145972e-05,1514180865.9399998,AUT,FIN
Belgium,Finland,26847.389826855302,2012,1.773063603613067e-05,1514180865.9399998,BEL,FIN
Brazil,Finland,70303.16238088778,2012,4.642983144371181e-05,1514180865.9399998,BRA,FIN
Canada,Finland,44651.647365041645,2012,2.9488978740543e-05,1514180865.9399998,CAN,FIN
China,Finland,1924828.6778702696,2012,0.0012712012951473538,1514180865.9399998,CHN,FIN
Czech Republic,Finland,15025.40282231664,2012,9.923122897863926e-06,1514180865.9399998,CZE,FIN
Finland,Finland,13610.604102147274,2012,8.988757161250907e-06,1514180865.9399998,FIN,FIN
France,Finland,60133.817829482105,2012,3.9713761534129e-05,1514180865.9399998,FRA,FIN
Germany,Finland,152389.71123360007,2012,0.00010064168334276032,1514180865.9399998,DEU,FIN
Greece,Finland,5951.931039241735,2012,3.930792663627268e-06,1514180865.9399998,GRC,FIN
India,Finland,171938.7102928695,2012,0.00011355229362651493,1514180865.9399998,IND,FIN
Indonesia,Finland,11395.079307383383,2012,7.525573439543727e-06,1514180865.9399998,IDN,FIN
Italy,Finland,85599.96460880079,2012,5.653219277451412e-05,1514180865.9399998,ITA,FIN
Japan,Finland,376036.76034865674,2012,0.0002483433576577485,1514180865.9399998,JPN,FIN
Mexico,Finland,47165.73963952854,2012,3.1149343318539534e-05,1514180865.9399998,MEX,FIN
Netherlands,Finland,27050.578120476406,2012,1.7864826276009948e-05,1514180865.9399998,NLD,FIN
Poland,Finland,23248.00044763036,2012,1.5353516195172666e-05,1514180865.9399998,POL,FIN
RoW Africa,Finland,26291.170025407962,2012,1.7363295638454967e-05,1514180865.9399998,RoW Africa,FIN
RoW America,Finland,28727.345107306686,2012,1.8972201903682637e-05,1514180865.9399998,RoW America,FIN
RoW Asia and Pacific,Finland,105839.3422201236,2012,6.989874499201177e-05,1514180865.9399998,RoW Asia and Pacific,FIN
RoW EU27,Finland,33016.75497500507,2012,2.1805027204929277e-05,1514180865.9399998,RoW EU27,FIN
RoW Europe,Finland,67602.06500779379,2012,4.4645964381425855e-05,1514180865.9399998,RoW Europe,FIN
RoW Middle East,Finland,39746.36813987631,2012,2.624941909776535e-05,1514180865.9399998,RoW Middle East,FIN
Russia,Finland,148530.2142395313,2012,9.809278242815736e-05,1514180865.9399998,RUS,FIN
Slovakia,Finland,17964.868235759146,2012,1.1864413716921854e-05,1514180865.9399998,SVK,FIN
South Korea,Finland,226076.83659844933,2012,0.0001493063620626994,1514180865.9399998,KOR,FIN
Spain,Finland,42103.040319047206,2012,2.780581981064048e-05,1514180865.9399998,ESP,FIN
Sweden,Finland,14261.864208094084,2012,9.418864370103074e-06,1514180865.9399998,SWE,FIN
Taiwan,Finland,61524.178710321765,2012,4.0631987957480695e-05,1514180865.9399998,TWN,FIN
United Kingdom,Finland,28653.76304163258,2012,1.8923606608807854e-05,1514180865.9399998,GBR,FIN
United States,Finland,254163.61235526687,2012,0.00016785551717923917,1514180865.9399998,USA,FIN
Australia,France,95543.42219321526,2012,6.309908171630615e-05,1514180865.9399998,AUS,FRA
Austria,France,141625.09876855797,2012,9.353248476075377e-05,1514180865.9399998,AUT,FRA
Belgium,France,129307.69883123382,2012,8.539778948465309e-05,1514180865.9399998,BEL,FRA
Brazil,France,338607.9395478523,2012,0.00022362450032522722,1514180865.9399998,BRA,FRA
Canada,France,215060.05785724675,2012,0.00014203062705044682,1514180865.9399998,CAN,FRA
China,France,9270739.009458562,2012,0.0061226100646195325,1514180865.9399998,CHN,FRA
Czech Republic,France,72368.31326006916,2012,4.779370476006054e-05,1514180865.9399998,CZE,FRA
Finland,France,65554.0819984712,2012,4.3293429122666526e-05,1514180865.9399998,FIN,FRA
France,France,289628.3265403457,2012,0.00019127723315968934,1514180865.9399998,FRA,FRA
Germany,France,733969.3529409796,2012,0.0004847303049793416,1514180865.9399998,DEU,FRA
Greece,France,28666.85793826975,2012,1.8932254780853696e-05,1514180865.9399998,GRC,FRA
India,France,828125.0805482271,2012,0.000546912921154983,1514180865.9399998,IND,FRA
Indonesia,France,54883.23743342137,2012,3.624615702652535e-05,1514180865.9399998,IDN,FRA
Italy,France,412283.4150583691,2012,0.0002722814852124185,1514180865.9399998,ITA,FRA
Japan,France,1811142.321144201,2012,0.0011961202006207153,1514180865.9399998,JPN,FRA
Mexico,France,227168.93691120594,2012,0.00015002761032129408,1514180865.9399998,MEX,FRA
Netherlands,France,130286.30577713995,2012,8.60440841036903e-05,1514180865.9399998,NLD,FRA
Poland,France,111971.60302980388,2012,7.39486315991004e-05,1514180865.9399998,POL,FRA
RoW Africa,France,126628.70549020758,2012,8.362852043543476e-05,1514180865.9399998,RoW Africa,FRA
RoW America,France,138362.29554845282,2012,9.137765418965181e-05,1514180865.9399998,RoW America,FRA
RoW Asia and Pacific,France,509764.28731258336,2012,0.0003366601036766654,1514180865.9399998,RoW Asia and Pacific,FRA
RoW EU27,France,159021.79043689737,2012,0.00010502166155571979,1514180865.9399998,RoW EU27,FRA
RoW Europe,France,325598.3707405752,2012,0.00021503268074811165,1514180865.9399998,RoW Europe,FRA
RoW Middle East,France,191434.28115082046,2012,0.00012642761869268405,1514180865.9399998,RoW Middle East,FRA
Russia,France,715380.4885832876,2012,0.00047245378981802225,1514180865.9399998,RUS,FRA
Slovakia,France,86525.92342047326,2012,5.714371735027716e-05,1514180865.9399998,SVK,FRA
South Korea,France,1088875.8031575484,2012,0.0007191187180149558,1514180865.9399998,KOR,FRA
Spain,France,202784.94139231596,2012,0.0001339238567556641,1514180865.9399998,ESP,FRA
Sweden,France,68690.7892925111,2012,4.536498303316494e-05,1514180865.9399998,SWE,FRA
Taiwan,France,296324.87637000653,2012,0.00019569978926265772,1514180865.9399998,TWN,FRA
United Kingdom,France,138007.88293824688,2012,9.114359191995992e-05,1514180865.9399998,GBR,FRA
United States,France,1224152.8630515754,2012,0.0008084588113531762,1514180865.9399998,USA,FRA
Australia,Germany,251203.3472842264,2012,0.000165900489786126,1514180865.9399998,AUS,DEU
Austria,Germany,372361.5829763457,2012,0.00024591618567652715,1514180865.9399998,AUT,DEU
Belgium,Germany,339976.60561214417,2012,0.00022452839899088774,1514180865.9399998,BEL,DEU
Brazil,Germany,890270.0839602023,2012,0.0005879549160776938,1514180865.9399998,BRA,DEU
Canada,Germany,565437.2339715242,2012,0.00037342780290682253,1514180865.9399998,CAN,DEU
China,Germany,24374683.992372166,2012,0.01609760401855324,1514180865.9399998,CHN,DEU
Czech Republic,Germany,190271.2139153217,2012,0.00012565950223997964,1514180865.9399998,CZE,DEU
Finland,Germany,172355.18938825952,2012,0.00011382734603587917,1514180865.9399998,FIN,DEU
France,Germany,761492.5685929613,2012,0.0005029072719923908,1514180865.9399998,FRA,DEU
Germany,Germany,1929756.7388907077,2012,0.0012744559004136664,1514180865.9399998,DEU,DEU
Greece,Germany,75371.0855932405,2012,4.977680493040064e-05,1514180865.9399998,GRC,DEU
India,Germany,2177311.552569364,2012,0.0014379468143772207,1514180865.9399998,IND,DEU
Indonesia,Germany,144299.34137315777,2012,9.529861631396134e-05,1514180865.9399998,IDN,DEU
Italy,Germany,1083978.0944195015,2012,0.0007158841580966423,1514180865.9399998,ITA,DEU
Japan,Germany,4761866.532337972,2012,0.003144846589632353,1514180865.9399998,JPN,DEU
Mexico,Germany,597273.9584489316,2012,0.00039445351072914616,1514180865.9399998,MEX,DEU
Netherlands,Germany,342549.5609815733,2012,0.00022622763811568796,1514180865.9399998,NLD,DEU
Poland,Germany,294396.4226564531,2012,0.0001944261939102582,1514180865.9399998,POL,DEU
RoW Africa,Germany,332932.97068768076,2012,0.00021987661987856174,1514180865.9399998,RoW Africa,DEU
RoW America,Germany,363782.99342467886,2012,0.0002402506870926831,1514180865.9399998,RoW America,DEU
RoW Asia and Pacific,Germany,1340275.4012535347,2012,0.0008851488163677825,1514180865.9399998,RoW Asia and Pacific,DEU
RoW EU27,Germany,418101.0722551398,2012,0.0002761236003306538,1514180865.9399998,RoW EU27,DEU
RoW Europe,Germany,856065.2292690662,2012,0.0005653652403919548,1514180865.9399998,RoW Europe,DEU
RoW Middle East,Germany,503320.1787007605,2012,0.00033240426558177414,1514180865.9399998,RoW Middle East,DEU
Russia,Germany,1880882.7738212554,2012,0.0012421784055853908,1514180865.9399998,RUS,DEU
Slovakia,Germany,227494.49343326557,2012,0.00015024261536420718,1514180865.9399998,SVK,DEU
South Korea,Germany,2862878.9577551256,2012,0.0018907113556595216,1514180865.9399998,KOR,DEU
Spain,Germany,533163.4097729186,2012,0.0003521134243378066,1514180865.9399998,ESP,DEU
Sweden,Germany,180602.23764088796,2012,0.00011927388709192976,1514180865.9399998,SWE,DEU
Taiwan,Germany,779099.1878230154,2012,0.0005145350897954667,1514180865.9399998,TWN,DEU
United Kingdom,Germany,362851.1777158777,2012,0.0002396352944868449,1514180865.9399998,GBR,DEU
United States,Germany,3218550.2253844165,2012,0.002125604871770948,1514180865.9399998,USA,DEU
Australia,Greece,16312.903545831012,2012,1.0773418098705137e-05,1514180865.9399998,AUS,GRC
Austria,Greece,24180.80083127635,2012,1.5969559103010436e-05,1514180865.9399998,AUT,GRC
Belgium,Greece,22077.752758555664,2012,1.45806576051599e-05,1514180865.9399998,BEL,GRC
Brazil,Greece,57813.271707928405,2012,3.8181219303704556e-05,1514180865.9399998,BRA,GRC
Canada,Greece,36718.9469656228,2012,2.4250040263735447e-05,1514180865.9399998,CAN,GRC
China,Greece,1582868.3105094589,2012,0.0010453627741008457,1514180865.9399998,CHN,GRC
Czech Republic,Greece,12356.026046008294,2012,8.16020484999175e-06,1514180865.9399998,CZE,GRC
Finland,Greece,11192.581564952126,2012,7.391839255612175e-06,1514180865.9399998,FIN,GRC
France,Greece,49450.58810096245,2012,3.265830999011049e-05,1514180865.9399998,FRA,GRC
Germany,Greece,125316.53034964103,2012,8.276192967994272e-05,1514180865.9399998,DEU,GRC
Greece,Greece,4894.524529782661,2012,3.2324569936657816e-06,1514180865.9399998,GRC,GRC
India,Greece,141392.49810944323,2012,9.337886991569341e-05,1514180865.9399998,IND,GRC
Indonesia,Greece,9370.658160418207,2012,6.1885989786305515e-06,1514180865.9399998,IDN,GRC
Italy,Greece,70392.4864560935,2012,4.6488823125098734e-05,1514180865.9399998,ITA,GRC
Japan,Greece,309230.99037865596,2012,0.00020422328490241892,1514180865.9399998,JPN,GRC
Mexico,Greece,38786.393288111176,2012,2.561542954383635e-05,1514180865.9399998,MEX,GRC
Netherlands,Greece,22244.834176537068,2012,1.4691002030809264e-05,1514180865.9399998,NLD,GRC
Poland,Greece,19117.82017512508,2012,1.2625849794540089e-05,1514180865.9399998,POL,GRC
RoW Africa,Greece,21620.345717181972,2012,1.4278575435412146e-05,1514180865.9399998,RoW Africa,GRC
RoW America,Greece,23623.711446849193,2012,1.5601644412659812e-05,1514180865.9399998,RoW America,GRC
RoW Asia and Pacific,Greece,87036.18320384054,2012,5.7480704690987284e-05,1514180865.9399998,RoW Asia and Pacific,GRC
RoW EU27,Greece,27151.078894569695,2012,1.7931199307365684e-05,1514180865.9399998,RoW EU27,GRC
RoW Europe,Greece,55592.04347185574,2012,3.6714268897688344e-05,1514180865.9399998,RoW Europe,GRC
RoW Middle East,Greece,32685.124160071704,2012,2.1586010558772223e-05,1514180865.9399998,RoW Middle East,GRC
Russia,Greece,122142.69953515414,2012,8.066585853951354e-05,1514180865.9399998,RUS,GRC
Slovakia,Greece,14773.26851611861,2012,9.756607581319157e-06,1514180865.9399998,SVK,GRC
South Korea,Greece,185912.5826848333,2012,0.00012278096155271333,1514180865.9399998,KOR,GRC
Spain,Greece,34623.111316440554,2012,2.2865902016894532e-05,1514180865.9399998,ESP,GRC
